Date,Zone,PM2.5,PM10,SO2,NO2,CO,O3,NH3,Pb,Temperature,Humidity,Wind_Speed
2021-12-06,Panipat_Refinery,,72.869,62.282,53.547,2.45,29.954,24.749,0.323,18.174,,10.964
2021-12-07,Panipat_Refinery,31.315,154.477,54.845,61.595,2.782,18.515,25.232,0.138,19.239,78.618,
2021-12-08,Panipat_Refinery,77.414,215.509,74.843,,1.512,34.185,,,16.69,66.743,12.65
2021-12-09,Panipat_Refinery,77.793,190.155,74.765,62.484,2.036,41.315,36.844,0.255,16.561,75.881,11.665
2021-12-10,Panipat_Refinery,72.219,273.627,,,0.883,40.781,32.507,0.196,17.648,52.332,12.199
2021-12-11,Panipat_Refinery,62.727,156.646,81.501,56.737,1.97,28.198,42.119,0.217,16.193,58.02,11.155
2021-12-12,Panipat_Refinery,81.617,134.772,37.395,77.294,2.054,,35.388,0.188,18.533,66.469,9.189
2021-12-13,Panipat_Refinery,82.179,173.871,65.24,55.296,2.464,24.84,43.027,0.208,17.037,71.19,8.767
2021-12-14,Panipat_Refinery,114.287,202.627,45.24,,2.063,27.136,34.423,0.425,,71.992,3.826
2021-12-15,Panipat_Refinery,127.843,172.878,61.699,83.525,,27.255,26.119,0.38,13.423,58.676,10.759
2021-12-16,Panipat_Refinery,104.291,142.297,63.258,96.23,3.081,14.304,,0.325,12.927,62.781,9.228
2021-12-17,Panipat_Refinery,89.006,197.11,64.646,89.76,1.955,17.137,26.525,0.482,15.735,43.823,6.587
2021-12-18,Panipat_Refinery,87.527,178.74,42.923,53.269,2.531,33.33,13.913,0.334,16.244,64.586,7.156
2021-12-19,Panipat_Refinery,81.633,155.826,63.773,54.076,1.983,26.671,28.755,0.201,17.348,45.251,
2021-12-20,Panipat_Refinery,50.623,198.513,44.894,60.116,1.344,28.415,31.798,0.153,15.518,61.345,10.564
2021-12-21,Panipat_Refinery,126.567,190.347,70.152,48.842,3.19,27.923,27.168,0.254,13.003,65.508,10.242
2021-12-22,Panipat_Refinery,,,45.243,69.354,,,34.002,,13.817,67.105,14.504
2021-12-23,Panipat_Refinery,100.501,,58.095,,2.984,26.735,,0.146,18.216,78.85,13.207
2021-12-24,Panipat_Refinery,54.331,157.72,92.716,,2.57,24.456,45.203,0.223,15.08,72.606,9.991
2021-12-25,Panipat_Refinery,68.152,,101.947,26.182,2.345,10.956,,0.347,15.301,44.415,5.317
2021-12-26,Panipat_Refinery,65.582,130.925,52.554,65.419,1.921,22.1,30.712,,11.511,53.837,9.06
2021-12-27,Panipat_Refinery,85.563,171.223,50.134,,2.089,35.628,38.174,0.431,13.038,,7.396
2021-12-28,Panipat_Refinery,42.411,110.246,52.158,53.741,2.951,,35.273,,13.797,41.048,9.942
2021-12-29,Panipat_Refinery,118.39546903474074,394.76304265027875,98.166,43.758,4.486,22.689,35.925,0.297,15.287,41.557,9.261
2021-12-30,Panipat_Refinery,77.56,,78.846,78.832,3.325,34.915,44.694,,14.811,53.212,10.086
2021-12-31,Panipat_Refinery,87.43,154.309,89.787,48.15,3.873,25.105,28.726,0.522,12.658,42.096,11.584
2022-01-01,Panipat_Refinery,80.683,213.723,73.603,35.358,3.244,25.363,22.507,0.389,13.165,37.974,
2022-01-02,Panipat_Refinery,83.859,184.588,46.969,42.146,1.766,46.288,,0.286,14.099,50.303,8.062
2022-01-03,Panipat_Refinery,132.119,137.77,29.25,55.728,2.486,38.569,27.406,0.303,13.178,62.508,8.581
2022-01-04,Panipat_Refinery,,237.958,42.562,72.319,2.683,31.843,40.866,0.3,13.034,54.732,9.524
2022-01-05,Panipat_Refinery,79.629,269.295,95.869,57.153,,34.311,25.228,0.378,15.976,76.682,10.42
2022-01-06,Panipat_Refinery,50.835,189.255,83.515,87.466,4.492,34.596,30.324,0.281,,56.665,9.933
2022-01-07,Panipat_Refinery,69.228,181.289,91.659,63.359,3.878,25.527,28.102,0.357,15.638,59.707,7.818
2022-01-08,Panipat_Refinery,49.993,,51.302,44.172,3.779,14.214,39.661,0.358,15.089,57.268,
2022-01-09,Panipat_Refinery,90.26,96.257,49.962,35.217,2.912,21.888,38.769,0.34,13.163,48.906,3.916
2022-01-10,Panipat_Refinery,95.278,170.8,73.793,40.772,,,37.979,0.234,13.847,63.425,
2022-01-11,Panipat_Refinery,122.801,,52.643,36.523,3.398,25.681,43.663,0.284,15.135,45.455,9.566
2022-01-12,Panipat_Refinery,146.787,234.804,61.054,66.343,3.976,36.515,27.157,,17.998,25.463,8.405
2022-01-13,Panipat_Refinery,98.986,214.317,51.027,49.513,4.283,39.569,48.035,0.305,15.085,,10.756
2022-01-14,Panipat_Refinery,92.619,,75.037,,4.049,36.543,32.829,0.262,15.043,42.335,9.428
2022-01-15,Panipat_Refinery,114.936,157.17,69.294,41.386,2.658,26.212,38.588,0.375,16.647,58.113,8.966
2022-01-16,Panipat_Refinery,100.634,222.703,70.853,33.161,2.297,,36.111,0.335,17.871,39.448,5.534
2022-01-17,Panipat_Refinery,114.659,176.415,83.684,70.831,3.281,19.761,37.135,,15.283,51.135,
2022-01-18,Panipat_Refinery,132.842,162.436,70.769,94.029,3.777,12.106,,0.146,15.063,54.503,10.23
2022-01-19,Panipat_Refinery,136.728,160.333,85.786,97.81,,9.38620536517007,46.822,,17.048,54.987,12.846
2022-01-20,Panipat_Refinery,,156.463,65.642,54.355,2.947,22.239,40.11,0.34,16.889,62.971,10.082
2022-01-21,Panipat_Refinery,146.324,173.534,77.496,39.24,3.123,32.182,33.079,0.303,17.693,54.635,11.514
2022-01-22,Panipat_Refinery,,,38.151,74.893,2.567,15.751,,0.382,18.263,52.118,13.4
2022-01-23,Panipat_Refinery,104.335,166.185,,58.949,2.347,18.065,,0.309,17.516,55.41,8.51
2022-01-24,Panipat_Refinery,98.752,151.607,94.376,40.354,4.182,23.021,34.78,,16.581,50.763,9.566
2022-01-25,Panipat_Refinery,125.835,185.979,88.611,73.071,3.121,,42.69,0.178,14.917,35.39,9.683
2022-01-26,Panipat_Refinery,94.418,148.288,86.266,69.532,3.419,16.467,,0.337,14.975,39.423,11.853
2022-01-27,Panipat_Refinery,57.77,207.511,61.859,76.272,3.275,31.079,38.436,0.537,15.139,42.672,8.137
2022-01-28,Panipat_Refinery,100.257,230.544,47.661,33.152,2.203,19.792,30.422,0.501,17.47,40.695,9.413
2022-01-29,Panipat_Refinery,69.934,189.454,49.109,41.129,1.597,10.834,,0.338,16.784,42.56,8.545
2022-01-30,Panipat_Refinery,55.774,151.296,52.3,86.30046229994642,3.4437308277908873,10.308,17.856,0.285,16.563,48.664,9.838
2022-01-31,Panipat_Refinery,,190.932,92.634,53.147,1.186,23.345,,,14.604,46.207,12.267
2022-02-01,Panipat_Refinery,129.975,,94.144,80.232,3.595,,33.586,,17.425,57.406,13.852
2022-02-02,Panipat_Refinery,,,,49.642,,20.717,40.856,0.259,15.403,62.054,13.893
2022-02-03,Panipat_Refinery,41.774,183.965,73.476,56.861,2.639,27.962,36.397,0.362,,28.831,8.581
2022-02-04,Panipat_Refinery,90.199,296.884,82.016,88.078,,29.646,36.372,0.519,18.061,25.754,7.697
2022-02-05,Panipat_Refinery,99.208,174.411,,,2.868,12.898,33.647,0.461,18.481,14.03,10.894
2022-02-06,Panipat_Refinery,99.801,77.493,27.098,56.232,2.998,21.49,34.591,,15.887,,11.209
2022-02-07,Panipat_Refinery,111.531,121.888,62.959,70.463,2.553,32.817,32.305,0.565,14.531,39.013,9.253
2022-02-08,Panipat_Refinery,100.398,96.252,66.439,68.147,2.818,28.819,25.089,0.561,15.461,46.936,
2022-02-09,Panipat_Refinery,90.336,125.482,,,3.586,,33.146,0.427,15.286,57.574,6.737
2022-02-10,Panipat_Refinery,69.538,,24.709,49.015,2.572,39.835,48.873,0.404,13.83,52.268,4.269
2022-02-11,Panipat_Refinery,70.926,125.218,63.995,61.005,3.161,27.885,32.125,0.201,14.465,44.096,6.374
2022-02-12,Panipat_Refinery,83.936,110.32,51.573,54.564,1.281,24.064,28.428,,11.548,47.292,7.253
2022-02-13,Panipat_Refinery,89.339,,58.622,34.45,2.699,25.347,25.216,0.31,16.36,43.283,9.288
2022-02-14,Panipat_Refinery,113.889,181.155,58.865,69.209,2.425,27.359,,,18.248,31.058,10.559
2022-02-15,Panipat_Refinery,71.473,,62.505,51.224,2.647,26.061,31.757,,19.99,52.467,15.045
2022-02-16,Panipat_Refinery,48.467,207.66,55.07,,2.723,28.072,31.14,0.414,19.043,55.272,9.571
2022-02-17,Panipat_Refinery,69.387,233.54,60.129,42.802,2.129,39.087,,0.401,,67.457,4.545
2022-02-18,Panipat_Refinery,62.567,,72.302,40.756,1.834,38.385,,0.518,19.246,43.323,4.989
2022-02-19,Panipat_Refinery,77.024,223.115,57.626,43.943,2.456,29.185,16.273,,17.248,29.59,
2022-02-20,Panipat_Refinery,,197.709,50.943,32.475,2.727,31.76386666326344,26.255,0.437,15.51,31.428,9.999
2022-02-21,Panipat_Refinery,107.366,161.515,,57.281,,20.763,35.452,0.478,16.8,46.579,11.829
2022-02-22,Panipat_Refinery,81.976,,76.704,81.545,2.956,32.499,29.226,,18.297,57.608,8.781
2022-02-23,Panipat_Refinery,127.705,193.553,51.747,71.361,3.271,19.39,,0.275,,55.835,7.709
2022-02-24,Panipat_Refinery,,181.37,58.788,43.276,2.742,42.491,,0.263,16.167,53.585,4.37
2022-02-25,Panipat_Refinery,81.704,187.642,53.883,40.157,1.893,34.573,17.012,0.208,16.94,60.363,6.354
2022-02-26,Panipat_Refinery,119.802,190.441,53.328,,2.126,20.455,,0.375,18.673,48.883,7.968
2022-02-27,Panipat_Refinery,100.186,100.824,70.897,25.135,2.443,24.113,22.65,0.311,,60.663,10.669
2022-02-28,Panipat_Refinery,100.93,137.302,71.864,27.815,2.611,,24.651,0.356,23.086,75.403,11.014
2022-03-01,Panipat_Refinery,95.758,190.752,99.48,,2.308,23.921,,0.211,20.497,48.384,14.575
2022-03-02,Panipat_Refinery,105.553,195.248,80.893,47.031,2.903,16.808,33.473,0.348,20.984,46.31,
2022-03-03,Panipat_Refinery,110.563,144.874,67.499,87.516,3.675,23.366,43.185,0.29,17.704,33.214,10.326
2022-03-04,Panipat_Refinery,81.026,77.915,64.218,52.098,2.601,12.14,42.051,0.417,19.778,32.561,9.493
2022-03-05,Panipat_Refinery,74.724,173.077,58.291,60.521,2.232,16.53,32.589,0.27,18.999,46.964,7.529
2022-03-06,Panipat_Refinery,78.116,152.595,58.013,46.777,3.762,16.948,27.907,0.36,19.512,30.281,9.395
2022-03-07,Panipat_Refinery,99.857,224.773,,34.733,3.331,21.827,37.881,0.413,,33.393,8.496
2022-03-08,Panipat_Refinery,108.663,226.439,51.736,72.483,2.116,21.883,,0.309,20.534,54.436,12.79
2022-03-09,Panipat_Refinery,102.306,168.1,46.835,96.123,2.149,28.069,42.122,0.433,18.303,53.888,8.621
2022-03-10,Panipat_Refinery,,81.85,70.488,79.679,1.973,37.209,31.584,0.457,17.759,59.55,8.033
2022-03-11,Panipat_Refinery,75.105,121.74,36.582,72.212,2.646,,32.78,0.408,19.784,,5.628
2022-03-12,Panipat_Refinery,53.597,134.586,46.518,,2.545,39.12,31.595,0.242,20.604,46.251,8.463
2022-03-13,Panipat_Refinery,76.876,153.94,30.341,50.284,1.99,28.549,,0.303,20.963,68.577,5.599
2022-03-14,Panipat_Refinery,71.5,126.071,54.417,59.623,3.587,33.619,33.97,0.307,18.998,49.982,7.62
2022-03-15,Panipat_Refinery,78.308,160.903,51.932,68.012,3.069,36.096,33.429,0.307,,,5.643
2022-03-16,Panipat_Refinery,90.021,174.336,30.538,85.284,2.507,43.495,,0.308,24.74,53.751,5.296
2022-03-17,Panipat_Refinery,89.453,207.973,61.197,60.826,1.786,,26.662,0.298,23.106,41.482,5.683
2022-03-18,Panipat_Refinery,88.781,175.021,24.485,60.131,,39.127,16.037,0.223,19.879,54.039,
2022-03-19,Panipat_Refinery,63.352,167.248,38.518,50.949,1.308,26.643,,,23.723,31.912,8.943
2022-03-20,Panipat_Refinery,73.443,,52.366,60.036,1.698,23.654,22.084,0.077,24.639,16.268,8.682
2022-03-21,Panipat_Refinery,75.203,195.531,75.097,91.062,1.659,27.046,13.716,0.23,23.435,39.603,10.223
2022-03-22,Panipat_Refinery,80.409,150.502,42.409,84.503,2.683,35.223,18.634,0.098,24.834,34.959,7.905
2022-03-23,Panipat_Refinery,,60.207,77.51288844719006,125.7798817523937,2.231,25.841,33.624,0.272,22.757,37.574,3.844
2022-03-24,Panipat_Refinery,105.285,115.735,67.097,76.755,2.927,23.329,34.328,0.323,21.278,54.197,4.3
2022-03-25,Panipat_Refinery,81.753,137.694,76.853,80.938,2.981,24.956,31.8,0.275,22.604,58.12,6.434
2022-03-26,Panipat_Refinery,72.366,104.073,,86.524,2.756,27.81,20.842,0.32,20.471,,7.856
2022-03-27,Panipat_Refinery,97.757,80.569,85.946,,2.785,22.133,29.32,0.25,20.444,51.19,9.883
2022-03-28,Panipat_Refinery,83.471,110.65,61.242,57.508,3.808,32.584,25.776,0.303,23.22,46.934,9.005
2022-03-29,Panipat_Refinery,84.517,137.703,63.045,23.009,2.487,31.543,27.723,0.131,23.948,52.978,11.443
2022-03-30,Panipat_Refinery,,155.052,53.975,53.944,2.971,,30.496,0.058,21.721,50.674,10.845
2022-03-31,Panipat_Refinery,92.95,82.427,28.56,60.765,2.887,38.459,29.934,0.171,22.516,33.732,6.358
2022-04-01,Panipat_Refinery,79.324,,,48.783,3.24,52.831,38.335,0.267,21.439,35.491,3.257
2022-04-02,Panipat_Refinery,60.294,137.541,22.784,19.519,2.542,40.303,32.003,0.304,,17.846,4.285
2022-04-03,Panipat_Refinery,64.386,128.073,30.452,33.529,2.774,25.554,28.102,0.245,22.85,38.838,7.445
2022-04-04,Panipat_Refinery,87.302,145.349,25.588,47.49,1.783,30.75,26.921,0.28,25.679,49.522,9.268
2022-04-05,Panipat_Refinery,108.974,,48.207,49.19,1.551,,29.709,0.334,,41.901,8.854
2022-04-06,Panipat_Refinery,63.53,136.507,41.401,42.528,1.704,28.491,26.595,0.284,24.784,45.211,9.23
2022-04-07,Panipat_Refinery,107.101,135.227,,36.215,2.044,,27.817,0.318,24.544,37.264,12.261
2022-04-08,Panipat_Refinery,84.98,126.543,53.03,44.315,2.241,39.409,24.835,,22.407,58.175,10.338
2022-04-09,Panipat_Refinery,87.535,88.09,40.976,,1.696,29.942,20.359,0.107,24.291,39.082,
2022-04-10,Panipat_Refinery,62.408,87.863,37.818,47.008,,32.595,,0.139,26.099,41.973,13.382
2022-04-11,Panipat_Refinery,,187.19,34.13,47.78,1.548,27.98,20.451,0.27,26.526,32.468,
2022-04-12,Panipat_Refinery,38.742,154.005,58.936,27.493,1.03,43.888,21.603,0.21,27.556,45.223,
2022-04-13,Panipat_Refinery,55.633,175.392,,42.784,1.609,48.544,35.345,0.286,28.158,59.002,5.568
2022-04-14,Panipat_Refinery,77.879,153.04,46.239,51.623,1.96,44.534,35.549,0.192,30.87,30.88,5.645
2022-04-15,Panipat_Refinery,77.431,140.076,25.638,69.625,2.367,47.51,28.639,0.187,26.676,49.115,6.316
2022-04-16,Panipat_Refinery,64.713,112.62,60.353,61.125,2.122,34.955,21.837,0.214,27.319,66.967,4.007
2022-04-17,Panipat_Refinery,79.816,150.525,68.654,39.369,2.744,,24.213,0.17,27.868,57.88,
2022-04-18,Panipat_Refinery,,158.142,74.654,61.536,2.852,30.056,36.268,,27.119,45.564,7.92
2022-04-19,Panipat_Refinery,80.334,126.013,51.234,36.675,2.844,31.68,34.113,0.079,26.423,47.515,10.344
2022-04-20,Panipat_Refinery,131.628,124.462,44.125,43.374,2.632,17.257,18.255,0.239,28.087,42.813,11.236
2022-04-21,Panipat_Refinery,96.564,166.556,,54.403,2.628,21.254,27.057,0.234,28.707,68.04,10.311
2022-04-22,Panipat_Refinery,70.22,68.416,39.442,66.81,,21.209,31.489,,26.706,65.934,12.209
2022-04-23,Panipat_Refinery,70.897,104.21,30.239,67.786,1.984,20.497,35.091,,24.808,65.799,11.831
2022-04-24,Panipat_Refinery,74.512,123.445,49.756,62.075,2.663,40.224,24.747,0.192,26.274,79.294,9.353
2022-04-25,Panipat_Refinery,77.935,110.959,47.91,50.758,,46.752,,0.184,26.673,75.939,9.427
2022-04-26,Panipat_Refinery,76.54,131.31,34.874,54.221,1.486,54.173,26.796,0.15,29.008,58.764,7.645
2022-04-27,Panipat_Refinery,98.178,,53.001,51.372,2.193,52.651,20.536,,27.576,53.48,5.517
2022-04-28,Panipat_Refinery,104.296,106.38,42.847,39.548,,58.147,17.461,0.348,28.318,76.578,
2022-04-29,Panipat_Refinery,81.631,147.014,22.953,41.328,2.328,,23.172,0.368,26.244,52.347,5.256
2022-04-30,Panipat_Refinery,58.15,131.993,,54.967,,54.497,13.65,0.334,25.771,48.785,7.053
2022-05-01,Panipat_Refinery,63.231,115.273,26.717,49.698,1.993,,10.841,0.215,26.954,38.275,2.936
2022-05-02,Panipat_Refinery,55.699,128.389,40.477,68.721,2.115,38.845,22.494,0.333,28.371,25.373,6.745
2022-05-03,Panipat_Refinery,77.536,149.489,45.265,41.826,1.891,31.218,,0.256,28.12,30.348,6.353
2022-05-04,Panipat_Refinery,78.435,200.784,58.41,38.553,2.524,52.468,30.394,0.138,29.681,32.55,9.305
2022-05-05,Panipat_Refinery,114.678,174.572,47.672,,1.212,52.345,28.073,0.162,27.42,35.969,8.588
2022-05-06,Panipat_Refinery,109.478,168.83,,51.801,1.713,60.733,24.625,0.219,29.024,50.7,8.529
2022-05-07,Panipat_Refinery,62.446,,49.082,40.699,1.435,34.11,26.428,0.163,29.784,49.852,8.937
2022-05-08,Panipat_Refinery,50.814,158.442,,44.104,2.114,30.716,19.6,0.182,28.172,,7.507
2022-05-09,Panipat_Refinery,29.527,100.9,,51.061,2.111,20.131,19.179,0.237,,55.554,7.043
2022-05-10,Panipat_Refinery,17.461,70.584,46.587,30.949,1.584,39.55,20.335,0.25,27.422,53.856,6.859
2022-05-11,Panipat_Refinery,47.492,107.091,39.553,44.96,2.299,38.737,23.376,0.27,28.755,48.096,7.843
2022-05-12,Panipat_Refinery,39.131,134.199,29.554,53.637,,51.674,21.84,0.225,31.769,69.965,7.201
2022-05-13,Panipat_Refinery,79.006,61.976,59.729,48.953,1.725,48.935,13.912,0.173,28.189,53.114,9.361
2022-05-14,Panipat_Refinery,77.487,,40.266,24.265,1.135,22.997,14.903,0.1,31.543,60.846,4.897
2022-05-15,Panipat_Refinery,58.77,90.63,39.33,27.347,1.195,17.005,16.216,0.139,30.0,41.27,3.761
2022-05-16,Panipat_Refinery,56.097,127.394,25.583,39.33,1.47,36.027,19.566,0.149,30.407,43.579,11.437
2022-05-17,Panipat_Refinery,81.864,133.681,,30.984,2.089,48.122,18.018,0.177,33.895,68.813,8.933
2022-05-18,Panipat_Refinery,95.19,80.432,29.745,45.17,2.901,,22.051,0.077,32.085,64.624,6.538
2022-05-19,Panipat_Refinery,61.152,76.83,52.905,48.785,1.454,36.7,13.186,0.064,35.079,40.433,7.954
2022-05-20,Panipat_Refinery,45.511,81.771,63.076,63.311844689024824,2.342010710937976,31.749,19.493,0.177,33.255,,10.423
2022-05-21,Panipat_Refinery,44.586,105.473,49.751,37.029,2.413,25.959,24.965,0.092,32.968,60.895,11.107
2022-05-22,Panipat_Refinery,52.783,107.262,,,,28.057,17.51,0.127,34.439,55.012,8.047
2022-05-23,Panipat_Refinery,49.634,,38.411,37.103,1.433,41.798,19.245,0.123,34.627,48.732,7.389
2022-05-24,Panipat_Refinery,106.45521486544676,233.22406050284985,38.696,25.444,1.721,37.703,18.415,0.117,34.153,40.779,7.554
2022-05-25,Panipat_Refinery,87.912,88.098,42.986,28.804,,21.117,18.097,0.17,33.043,42.584,9.169
2022-05-26,Panipat_Refinery,50.586,151.531,41.533,34.758,2.144,39.286,14.154,,30.916,62.004,9.177
2022-05-27,Panipat_Refinery,49.02,141.752,49.138,49.575,1.735,,26.64,0.222,30.222,46.941,6.87
2022-05-28,Panipat_Refinery,32.402,127.319,31.776,43.524,1.26,31.768,21.713,0.134,,41.975,6.925
2022-05-29,Panipat_Refinery,31.968,132.377,43.395,46.908,1.793,34.272,15.653,0.108,37.026,52.965,7.533
2022-05-30,Panipat_Refinery,43.144,142.799,36.422,27.895,1.407,,14.132,0.22,35.534,39.657,11.97
2022-05-31,Panipat_Refinery,41.52,123.986,30.573,29.805,0.78,46.319,17.338,0.19,31.926,,9.762
2022-06-01,Panipat_Refinery,,111.168,38.197,52.507,,,8.443,0.209,32.176,43.954,17.246
2022-06-02,Panipat_Refinery,58.949,138.914,41.677,35.949,1.045,50.471,19.4,0.17,32.264,47.62,11.652
2022-06-03,Panipat_Refinery,61.239,121.191,23.518,29.064,2.007,,16.668,0.204,,40.008,6.021
2022-06-04,Panipat_Refinery,48.714,88.061,24.269,27.292,1.219,53.282,17.3,0.088,32.545,50.814,8.651
2022-06-05,Panipat_Refinery,44.583,124.297,12.108,43.262,1.794,62.437,17.666,0.177,34.784,52.389,11.374
2022-06-06,Panipat_Refinery,46.281,,20.941,32.557,2.207,55.381,22.355,0.157,,,11.09
2022-06-07,Panipat_Refinery,48.153,62.788,24.766,38.981,1.937,45.206,22.075,,,,10.308
2022-06-08,Panipat_Refinery,97.00573787237876,186.12337880667897,34.332,,0.781,31.168,22.989,0.096,35.567,43.495,8.612
2022-06-09,Panipat_Refinery,30.509,91.133,28.606,20.084,0.805,51.302,24.48,0.133,35.716,55.803,8.161
2022-06-10,Panipat_Refinery,48.347,,28.287,28.641,1.026,40.293,19.168,0.156,36.708,74.482,3.45
2022-06-11,Panipat_Refinery,36.705,127.104,38.312,24.566,1.744,65.761,24.173,0.157,37.614,58.768,8.842
2022-06-12,Panipat_Refinery,37.578,,47.561,31.566,1.294,,19.744,0.101,34.374,46.243,8.027
2022-06-13,Panipat_Refinery,27.022,91.992,32.475,47.882,1.158,60.729,18.426,0.191,35.785,63.088,11.362
2022-06-14,Panipat_Refinery,38.041,129.706,42.827,36.58,1.468,,14.403,0.156,35.981,45.873,8.667
2022-06-15,Panipat_Refinery,50.383,127.458,41.503,31.979,0.98,84.08473408928745,15.437,0.139,36.361,,8.738
2022-06-16,Panipat_Refinery,57.423,108.123,22.997,54.113,1.307,79.139,18.366,0.149,36.164,52.089,11.893
2022-06-17,Panipat_Refinery,39.454,153.876,23.495,35.771,1.142,46.609,18.202,,38.808,43.765,13.364
2022-06-18,Panipat_Refinery,,109.755,9.404,21.575,,,,,35.691,72.757,12.764
2022-06-19,Panipat_Refinery,55.692,100.333,23.094,34.494,1.288,32.567,16.086,0.129,34.389,62.724,6.015
2022-06-20,Panipat_Refinery,47.145,,20.998,33.211,2.142,26.276,19.57,0.139,34.116,,4.741
2022-06-21,Panipat_Refinery,49.738,133.511,30.081,35.372,1.34,46.164,13.485,0.219,34.904,,8.979
2022-06-22,Panipat_Refinery,,139.958,53.618,52.131,1.535,63.185,24.597,0.242,36.199,51.984,7.315
2022-06-23,Panipat_Refinery,29.728,96.848,54.893,,1.697,95.54752553850771,15.176,0.217,35.537,20.8,8.503
2022-06-24,Panipat_Refinery,45.73,122.775,36.068,29.55,,60.146,24.694,0.196,37.673,48.946,9.299
2022-06-25,Panipat_Refinery,53.004,100.503,24.414,19.614,1.411,62.076,17.794,0.255,36.922,53.439,9.734
2022-06-26,Panipat_Refinery,40.234,,35.086,26.104,1.558,64.13,8.004,0.204,36.499,49.868,6.76
2022-06-27,Panipat_Refinery,78.624,93.401,26.092,25.336,1.662,49.724,18.733,,34.357,56.04,10.559
2022-06-28,Panipat_Refinery,65.387,99.477,38.507,20.0,,40.899,17.875,0.167,38.629,52.529,8.365
2022-06-29,Panipat_Refinery,40.907,135.364,57.382,33.114,1.233,62.039,15.354,0.184,37.334,40.523,10.162
2022-06-30,Panipat_Refinery,61.788,119.741,48.345,32.519,1.313,62.838,,0.08,39.565,49.826,8.967
2022-07-01,Panipat_Refinery,39.635,,,,1.339,64.935,20.101,0.181,36.816,59.855,13.597
2022-07-02,Panipat_Refinery,43.714,,42.918,16.81,1.199,45.549,,,38.087,78.403,14.315
2022-07-03,Panipat_Refinery,,73.551,,,,51.659,,,36.353,69.889,16.242
2022-07-04,Panipat_Refinery,,,34.065,15.301,0.858,38.829,18.485,0.071,39.531,,15.863
2022-07-05,Panipat_Refinery,,67.264,25.831,26.897,0.847,51.07,,0.092,39.681,59.828,11.423
2022-07-06,Panipat_Refinery,47.229,79.313,40.247,,1.503,54.24,15.746,0.119,39.311,53.041,8.688
2022-07-07,Panipat_Refinery,68.841,80.546,27.249,40.28,,55.621,19.165,0.188,36.62,55.965,6.15
2022-07-08,Panipat_Refinery,45.029,103.566,36.087,30.092,,64.783,15.466,0.235,39.812,72.023,8.499
2022-07-09,Panipat_Refinery,27.159,76.48,37.986,29.38,1.173,41.753,10.646,,41.305,60.014,8.858
2022-07-10,Panipat_Refinery,30.493,37.555,28.203,19.191,1.668,50.722,11.687,0.185,37.987,48.569,8.84
2022-07-11,Panipat_Refinery,75.598,38.824,25.231,,1.963,53.012,13.395,0.162,,74.642,6.946
2022-07-12,Panipat_Refinery,69.418,71.98,28.349,27.267,1.531,43.391,18.785,0.199,38.593,70.602,9.045
2022-07-13,Panipat_Refinery,,,23.925,21.559,1.395,32.66,11.612,0.137,34.315,83.122,8.101
2022-07-14,Panipat_Refinery,61.683,62.164,30.355,32.283,1.98,70.079,18.704,0.107,37.649,72.712,7.483
2022-07-15,Panipat_Refinery,48.316,,24.524,16.218,2.1,59.611,14.822,0.124,38.776,63.065,
2022-07-16,Panipat_Refinery,69.947,108.105,20.493,14.323,1.833,46.844,,,36.646,40.932,8.728
2022-07-17,Panipat_Refinery,56.612,89.084,27.859,14.34,1.775,33.279,6.587,0.058,33.143,41.646,5.468
2022-07-18,Panipat_Refinery,56.244,96.892,35.524,20.557,,59.929,11.208,0.171,35.82,45.945,5.697
2022-07-19,Panipat_Refinery,63.387,,31.469,37.16,1.408,69.572,15.998,0.177,,65.661,8.957
2022-07-20,Panipat_Refinery,39.755,68.319,19.267,39.548,,70.915,15.66,,33.215,67.464,8.868
2022-07-21,Panipat_Refinery,34.937,104.272,36.45,35.436,0.93,60.021,11.316,0.107,35.856,53.888,4.285
2022-07-22,Panipat_Refinery,40.473,115.196,30.656,33.436,1.292,66.187,11.271,0.109,38.425,21.561,8.791
2022-07-23,Panipat_Refinery,50.084,,41.791,28.832,1.108,44.411,8.738,0.097,,58.741,8.798
2022-07-24,Panipat_Refinery,31.715,75.043,,35.97,1.107,46.826,,0.112,38.595,80.084,6.371
2022-07-25,Panipat_Refinery,41.369,93.625,33.541,18.981,1.131,50.402,14.443,0.141,38.386,89.983,6.343
2022-07-26,Panipat_Refinery,43.599,88.185,29.696,32.556,0.874,55.967,18.032,0.196,34.973,,8.334
2022-07-27,Panipat_Refinery,28.385,133.759,33.505,27.936,1.819,31.267,10.089,0.182,34.904,84.455,3.433
2022-07-28,Panipat_Refinery,34.937,150.011,60.595,34.097,1.651,68.953,11.798,0.136,37.49,85.512,7.782
2022-07-29,Panipat_Refinery,50.074,109.891,41.254,,1.017,80.731,22.632,,35.83,85.86,10.881
2022-07-30,Panipat_Refinery,30.005,87.735,,,,46.654,19.326,0.174,37.368,67.737,11.89
2022-07-31,Panipat_Refinery,50.46,77.041,,40.173,,,,,35.954,67.924,12.926
2022-08-01,Panipat_Refinery,55.627,76.367,,24.261,1.876,33.574,12.003,0.056,37.181,98.641,8.699
2022-08-02,Panipat_Refinery,56.319,70.034,21.587,36.881,1.442,46.618,19.196,0.126,37.157,108.523,11.361
2022-08-03,Panipat_Refinery,52.628,,44.197,33.443,1.279,22.55,23.811,0.184,36.006,85.556,10.598
