Date,Zone,PM2.5,PM10,SO2,NO2,CO,O3,NH3,Pb,Temperature,Humidity,Wind_Speed
2022-05-22,Panipat_Refinery,52.783,107.262,40.685,35.422,1.635,28.057,17.51,0.127,34.439,55.012,8.047
2022-05-23,Panipat_Refinery,49.634,97.449,38.411,37.103,1.433,41.798,19.245,0.123,34.627,48.732,7.389
2022-05-24,Panipat_Refinery,106.45521486544676,233.22406050284985,38.696,25.444,1.721,37.703,18.415,0.117,34.153,40.779,7.554
2022-05-25,Panipat_Refinery,87.912,88.098,42.986,28.804,2.081,21.117,18.097,0.17,33.043,42.584,9.169
2022-05-26,Panipat_Refinery,50.586,151.531,41.533,34.758,2.144,39.286,14.154,0.187,30.916,62.004,9.177
2022-05-27,Panipat_Refinery,49.02,141.752,49.138,49.575,1.735,41.15,26.64,0.222,30.222,46.941,6.87
2022-05-28,Panipat_Refinery,32.402,127.319,31.776,43.524,1.26,31.768,21.713,0.134,34.582,41.975,6.925
2022-05-29,Panipat_Refinery,31.968,132.377,43.395,46.908,1.793,34.272,15.653,0.108,37.026,52.965,7.533
2022-05-30,Panipat_Refinery,43.144,142.799,36.422,27.895,1.407,39.454,14.132,0.22,35.534,39.657,11.97
2022-05-31,Panipat_Refinery,41.52,123.986,30.573,29.805,0.78,46.319,17.338,0.19,31.926,35.465,9.762
2022-06-01,Panipat_Refinery,57.702,111.168,38.197,52.507,0.716,45.653,8.443,0.209,32.176,43.954,17.246
2022-06-02,Panipat_Refinery,58.949,138.914,41.677,35.949,1.045,50.471,19.4,0.17,32.264,47.62,11.652
2022-06-03,Panipat_Refinery,61.239,121.191,23.518,29.064,2.007,49.908,16.668,0.204,32.798,40.008,6.021
2022-06-04,Panipat_Refinery,48.714,88.061,24.269,27.292,1.219,53.282,17.3,0.088,32.545,50.814,8.651
2022-06-05,Panipat_Refinery,44.583,124.297,12.108,43.262,1.794,62.437,17.666,0.177,34.784,52.389,11.374
2022-06-06,Panipat_Refinery,46.281,93.045,20.941,32.557,2.207,55.381,22.355,0.157,35.301,29.342,11.09
2022-06-07,Panipat_Refinery,48.153,62.788,24.766,38.981,1.937,45.206,22.075,0.107,37.727,49.866,10.308
2022-06-08,Panipat_Refinery,97.00573787237876,186.12337880667897,34.332,39.971,0.781,31.168,22.989,0.096,35.567,43.495,8.612
2022-06-09,Panipat_Refinery,30.509,91.133,28.606,20.084,0.805,51.302,24.48,0.133,35.716,55.803,8.161
2022-06-10,Panipat_Refinery,48.347,108.516,28.287,28.641,1.026,40.293,19.168,0.156,36.708,74.482,3.45
2022-06-11,Panipat_Refinery,36.705,127.104,38.312,24.566,1.744,65.761,24.173,0.157,37.614,58.768,8.842
2022-06-12,Panipat_Refinery,37.578,77.772,47.561,31.566,1.294,80.509,19.744,0.101,34.374,46.243,8.027
2022-06-13,Panipat_Refinery,27.022,91.992,32.475,47.882,1.158,60.729,18.426,0.191,35.785,63.088,11.362
2022-06-14,Panipat_Refinery,38.041,129.706,42.827,36.58,1.468,34.732,14.403,0.156,35.981,45.873,8.667
2022-06-15,Panipat_Refinery,50.383,127.458,41.503,31.979,0.98,84.08473408928745,15.437,0.139,36.361,68.487,8.738
2022-06-16,Panipat_Refinery,57.423,108.123,22.997,54.113,1.307,79.139,18.366,0.149,36.164,52.089,11.893
2022-06-17,Panipat_Refinery,39.454,153.876,23.495,35.771,1.142,46.609,18.202,0.197,38.808,43.765,13.364
2022-06-18,Panipat_Refinery,45.778,109.755,9.404,21.575,2.045,64.437,22.156,0.164,35.691,72.757,12.764
2022-06-19,Panipat_Refinery,55.692,100.333,23.094,34.494,1.288,32.567,16.086,0.129,34.389,62.724,6.015
2022-06-20,Panipat_Refinery,47.145,134.117,20.998,33.211,2.142,26.276,19.57,0.139,34.116,72.307,4.741
2022-06-21,Panipat_Refinery,49.738,133.511,30.081,35.372,1.34,46.164,13.485,0.219,34.904,58.339,8.979
2022-06-22,Panipat_Refinery,25.202,139.958,53.618,52.131,1.535,63.185,24.597,0.242,36.199,51.984,7.315
2022-06-23,Panipat_Refinery,29.728,96.848,54.893,28.999,1.697,95.54752553850771,15.176,0.217,35.537,20.8,8.503
2022-06-24,Panipat_Refinery,45.73,122.775,36.068,29.55,1.626,60.146,24.694,0.196,37.673,48.946,9.299
2022-06-25,Panipat_Refinery,53.004,100.503,24.414,19.614,1.411,62.076,17.794,0.255,36.922,53.439,9.734
2022-06-26,Panipat_Refinery,40.234,76.153,35.086,26.104,1.558,64.13,8.004,0.204,36.499,49.868,6.76
2022-06-27,Panipat_Refinery,78.624,93.401,26.092,25.336,1.662,49.724,18.733,0.191,34.357,56.04,10.559
2022-06-28,Panipat_Refinery,65.387,99.477,38.507,20.0,1.487,40.899,17.875,0.167,38.629,52.529,8.365
2022-06-29,Panipat_Refinery,40.907,135.364,57.382,33.114,1.233,62.039,15.354,0.184,37.334,40.523,10.162
2022-06-30,Panipat_Refinery,61.788,119.741,48.345,32.519,1.313,62.838,18.703,0.08,39.565,49.826,8.967
2022-07-01,Panipat_Refinery,39.635,90.154,48.722,22.167,1.339,64.935,20.101,0.181,36.816,59.855,13.597
2022-07-02,Panipat_Refinery,43.714,67.065,42.918,16.81,1.199,45.549,17.61,0.104,38.087,78.403,14.315
2022-07-03,Panipat_Refinery,32.922,73.551,29.897,23.81,1.223,51.659,18.952,0.095,36.353,69.889,16.242
2022-07-04,Panipat_Refinery,26.747,60.193,34.065,15.301,0.858,38.829,18.485,0.071,39.531,63.544,15.863
2022-07-05,Panipat_Refinery,51.764,67.264,25.831,26.897,0.847,51.07,19.847,0.092,39.681,59.828,11.423
2022-07-06,Panipat_Refinery,47.229,79.313,40.247,40.276,1.503,54.24,15.746,0.119,39.311,53.041,8.688
2022-07-07,Panipat_Refinery,68.841,80.546,27.249,40.28,0.67,55.621,19.165,0.188,36.62,55.965,6.15
2022-07-08,Panipat_Refinery,45.029,103.566,36.087,30.092,1.557,64.783,15.466,0.235,39.812,72.023,8.499
2022-07-09,Panipat_Refinery,27.159,76.48,37.986,29.38,1.173,41.753,10.646,0.25,41.305,60.014,8.858
2022-07-10,Panipat_Refinery,30.493,37.555,28.203,19.191,1.668,50.722,11.687,0.185,37.987,48.569,8.84
2022-07-11,Panipat_Refinery,75.598,38.824,25.231,27.563,1.963,53.012,13.395,0.162,37.536,74.642,6.946
2022-07-12,Panipat_Refinery,69.418,71.98,28.349,27.267,1.531,43.391,18.785,0.199,38.593,70.602,9.045
2022-07-13,Panipat_Refinery,63.63,74.066,23.925,21.559,1.395,32.66,11.612,0.137,34.315,83.122,8.101
2022-07-14,Panipat_Refinery,61.683,62.164,30.355,32.283,1.98,70.079,18.704,0.107,37.649,72.712,7.483
2022-07-15,Panipat_Refinery,48.316,119.869,24.524,16.218,2.1,59.611,14.822,0.124,38.776,63.065,8.786
2022-07-16,Panipat_Refinery,69.947,108.105,20.493,14.323,1.833,46.844,6.042,0.129,36.646,40.932,8.728
2022-07-17,Panipat_Refinery,56.612,89.084,27.859,14.34,1.775,33.279,6.587,0.058,33.143,41.646,5.468
2022-07-18,Panipat_Refinery,56.244,96.892,35.524,20.557,1.188,59.929,11.208,0.171,35.82,45.945,5.697
2022-07-19,Panipat_Refinery,63.387,90.283,31.469,37.16,1.408,69.572,15.998,0.177,34.498,65.661,8.957
2022-07-20,Panipat_Refinery,39.755,68.319,19.267,39.548,1.153,70.915,15.66,0.206,33.215,67.464,8.868
2022-07-21,Panipat_Refinery,34.937,104.272,36.45,35.436,0.93,60.021,11.316,0.107,35.856,53.888,4.285
2022-07-22,Panipat_Refinery,40.473,115.196,30.656,33.436,1.292,66.187,11.271,0.109,38.425,21.561,8.791
2022-07-23,Panipat_Refinery,50.084,61.007,41.791,28.832,1.108,44.411,8.738,0.097,36.94,58.741,8.798
2022-07-24,Panipat_Refinery,31.715,75.043,32.056,35.97,1.107,46.826,12.432,0.112,38.595,80.084,6.371
2022-07-25,Panipat_Refinery,41.369,93.625,33.541,18.981,1.131,50.402,14.443,0.141,38.386,89.983,6.343
2022-07-26,Panipat_Refinery,43.599,88.185,29.696,32.556,0.874,55.967,18.032,0.196,34.973,63.842,8.334
2022-07-27,Panipat_Refinery,28.385,133.759,33.505,27.936,1.819,31.267,10.089,0.182,34.904,84.455,3.433
2022-07-28,Panipat_Refinery,34.937,150.011,60.595,34.097,1.651,68.953,11.798,0.136,37.49,85.512,7.782
2022-07-29,Panipat_Refinery,50.074,109.891,41.254,36.641,1.017,80.731,22.632,0.257,35.83,85.86,10.881
2022-07-30,Panipat_Refinery,30.005,87.735,41.203,35.151,1.18,46.654,19.326,0.174,37.368,67.737,11.89
2022-07-31,Panipat_Refinery,50.46,77.041,33.463,40.173,1.642,51.363,14.953,0.116,35.954,67.924,12.926
2022-08-01,Panipat_Refinery,55.627,76.367,42.632,24.261,1.876,33.574,12.003,0.056,37.181,98.641,8.699
2022-08-02,Panipat_Refinery,56.319,70.034,21.587,36.881,1.442,46.618,19.196,0.126,37.157,108.523,11.361
2022-08-03,Panipat_Refinery,52.628,96.156,44.197,33.443,1.279,22.55,23.811,0.184,36.006,85.556,10.598
2022-08-04,Panipat_Refinery,37.99,135.962,40.47,28.933,1.048,37.3,14.945,0.119,37.026,80.113,7.634
2022-08-05,Panipat_Refinery,37.525,143.887,34.146,47.243,1.036,40.655,11.794,0.178,32.765,40.703,9.574
2022-08-06,Panipat_Refinery,43.595,118.969,36.321,39.552,0.949,54.795,13.969,0.158,32.752,77.963,10.277
2022-08-07,Panipat_Refinery,35.957,55.818,32.188,29.065,0.673,65.77,15.181,0.076,33.704,85.717,13.208
2022-08-08,Panipat_Refinery,47.133,43.348,23.855,38.889,1.0,79.641,18.183,0.162,36.684,82.57,13.556
2022-08-09,Panipat_Refinery,38.422,98.087,10.167,34.735,1.422,78.325,24.967,0.154,33.579,66.531,9.165
2022-08-10,Panipat_Refinery,51.566,131.614,39.438,29.978,1.316,64.071,16.236,0.108,34.569,70.548,9.884
2022-08-11,Panipat_Refinery,57.875,123.499,34.461,26.712,1.509,62.175,16.915,0.193,35.478,93.985,10.145
2022-08-12,Panipat_Refinery,33.927,102.824,29.328,32.962,2.111,61.281,20.032,0.227,35.669,86.14,10.061
2022-08-13,Panipat_Refinery,39.849,113.671,25.138,25.373,2.159,38.236,18.966,0.129,35.125,118.41,8.693
2022-08-14,Panipat_Refinery,25.993,108.045,37.216,27.656,1.596,53.125,13.931,0.149,33.999,102.923,13.088
2022-08-15,Panipat_Refinery,18.387,127.357,31.641,38.463,1.886,61.269,13.457,0.174,34.091,69.736,9.14
2022-08-16,Panipat_Refinery,31.289,72.78,38.978,59.92388103116933,2.428160801541355,65.014,13.925,0.171,36.042,64.386,13.055
2022-08-17,Panipat_Refinery,79.316,97.282,33.796,51.355,1.385,28.734,23.24,0.147,34.061,57.581,7.203
2022-08-18,Panipat_Refinery,73.216,137.602,24.034,40.921,1.059,48.268,15.72,0.157,30.817,79.313,7.366
2022-08-19,Panipat_Refinery,78.812,127.73,38.467,48.172,1.39,62.856,15.517,0.217,33.703,92.62,10.181
2022-08-20,Panipat_Refinery,64.318,118.756,40.728,43.015,1.673,50.548,17.725,0.192,36.455,106.722,6.946
2022-08-21,Panipat_Refinery,54.405,99.378,29.157,44.945,1.041,40.605,12.076,0.083,33.356,80.404,6.414
2022-08-22,Panipat_Refinery,65.586,104.416,32.849,55.598,1.252,30.259,16.696,0.039,35.95,82.363,9.25
2022-08-23,Panipat_Refinery,50.365,134.776,35.596,27.762,1.321,25.199,9.275,0.027,35.551,95.82,4.952
2022-08-24,Panipat_Refinery,58.869,102.365,39.833,34.266,1.581,42.597,15.41,0.049,32.598,105.405,10.032
2022-08-25,Panipat_Refinery,71.726,87.511,54.99,33.693,1.697,44.706,17.311,0.089,32.071,65.866,12.961
2022-08-26,Panipat_Refinery,70.829,88.165,41.103,35.529,1.857,45.294,18.618,0.122,31.71,78.92,14.236
2022-08-27,Panipat_Refinery,69.226,88.503,32.248,28.799,2.166,58.475,13.388,0.137,32.969,55.857,11.876
2022-08-28,Panipat_Refinery,57.158,59.017,29.923,25.115,1.385,35.812,15.343,0.145,32.823,55.855,9.124
2022-08-29,Panipat_Refinery,78.967,104.599,25.868,21.649,1.164,40.304,17.116,0.167,34.766,44.856,8.18
2022-08-30,Panipat_Refinery,62.427,103.198,17.325,31.064,1.552,66.53,23.888,0.24,35.043,51.156,9.361
2022-08-31,Panipat_Refinery,87.457,125.937,30.69,42.503,2.203,52.818,23.709,0.118,31.188,40.747,9.456
2022-09-01,Panipat_Refinery,76.81,68.087,39.74,34.296,1.282,51.758,14.251,0.179,29.764,40.76,8.27
2022-09-02,Panipat_Refinery,59.684,112.943,38.728,32.618,1.653,48.354,13.307,0.204,32.399,45.093,12.509
2022-09-03,Panipat_Refinery,38.878,125.391,33.949,25.936,1.425,50.692,12.455,0.119,31.533,65.665,9.813
2022-09-04,Panipat_Refinery,34.883,113.73,25.776,21.081,1.701,24.612,15.19,0.167,31.648,69.695,12.775
2022-09-05,Panipat_Refinery,35.409,113.499,35.864,28.522,1.964,36.857,16.896,0.204,32.771,45.131,10.75
2022-09-06,Panipat_Refinery,47.943,133.31,39.28,37.028,1.833,44.672,17.623,0.196,33.632,103.718,9.791
2022-09-07,Panipat_Refinery,36.455,151.301,43.661,49.172,1.973,35.396,32.03,0.084,30.494,76.766,10.56
2022-09-08,Panipat_Refinery,68.353,141.4,44.153,31.085,1.549,47.213,22.202,0.207,27.543,52.87,10.836
2022-09-09,Panipat_Refinery,64.579,139.707,45.178,34.967,2.008,56.932,27.38,0.214,29.682,73.136,9.387
2022-09-10,Panipat_Refinery,56.269,145.826,48.221,42.236,2.164,50.859,20.239,0.204,29.239,72.083,10.51
2022-09-11,Panipat_Refinery,38.41,131.037,43.692,26.595,1.775,60.89,9.372,0.087,30.456,59.056,11.254
2022-09-12,Panipat_Refinery,40.511,103.255,46.345,46.153,1.598,47.983,16.782,0.125,30.593,72.616,13.869
2022-09-13,Panipat_Refinery,20.292,142.815,25.92,37.572,1.647,53.327,24.348,0.088,29.112,61.457,11.119
2022-09-14,Panipat_Refinery,68.686,125.186,45.214,45.539,2.086,55.06,25.102,0.234,33.379,62.87,7.974
2022-09-15,Panipat_Refinery,43.493,122.435,39.815,39.746,1.901,47.574,23.639,0.151,31.632,90.912,6.963
2022-09-16,Panipat_Refinery,34.646,123.616,41.536,44.284,1.317,59.841,21.985,0.273,29.874,81.192,13.868
2022-09-17,Panipat_Refinery,62.26,129.202,26.733,50.772,1.787,49.664,17.062,0.259,30.161,84.957,6.436
2022-09-18,Panipat_Refinery,60.846,148.122,48.78,39.217,1.261,31.796,20.916,0.218,30.867,68.738,5.119
2022-09-19,Panipat_Refinery,64.118,133.23,19.773,50.056,1.811,48.726,18.818,0.283,29.162,72.785,7.51
2022-09-20,Panipat_Refinery,69.033,171.197,48.522,47.259,0.989,41.546,16.996,0.183,33.158,59.989,6.928
2022-09-21,Panipat_Refinery,80.708,146.996,49.387,35.444,1.573,40.506,21.713,0.154,28.426,54.18,10.136
2022-09-22,Panipat_Refinery,72.504,169.726,25.888,37.429,1.732,40.783,20.03,0.248,26.539,58.139,11.21
2022-09-23,Panipat_Refinery,43.893,148.291,57.441,37.722,0.916,51.462,27.634,0.17,25.441,55.321,8.601
2022-09-24,Panipat_Refinery,59.364,111.201,48.956,23.607,1.444,52.513,23.843,0.107,27.491,81.222,12.449
2022-09-25,Panipat_Refinery,61.774,149.065,20.812,34.246,1.102,41.779,17.007,0.135,28.963,84.423,7.732
2022-09-26,Panipat_Refinery,82.976,120.78,30.304,46.051,1.645,41.143,13.972,0.13,28.142,40.909,6.723
2022-09-27,Panipat_Refinery,53.168,108.075,44.431,52.624,1.632,21.278,15.844,0.304,29.002,86.161,11.863
2022-09-28,Panipat_Refinery,49.727,87.269,62.919,62.087,1.118,27.469,32.258,0.306,29.215,87.366,7.012
2022-09-29,Panipat_Refinery,66.672,147.253,47.713,61.002,1.126,27.349,25.102,0.22,27.866,95.702,9.037
2022-09-30,Panipat_Refinery,51.99,178.37,19.091,43.902,1.172,40.395,27.721,0.158,28.494,78.514,12.779
2022-10-01,Panipat_Refinery,22.785,145.098,43.318,35.675,1.859,36.737,16.47,0.194,27.624,44.97,5.95
2022-10-02,Panipat_Refinery,45.811,101.487,44.521,66.93916592158482,3.2368063787000216,28.305,13.014,0.256,26.821,33.388,6.969
2022-10-03,Panipat_Refinery,74.649,120.594,20.766,48.313,3.142,38.666,17.989,0.26,26.244,61.494,10.462
2022-10-04,Panipat_Refinery,69.445,120.51,39.946,45.839,2.225,40.4,30.575,0.18,27.088,36.723,8.937
2022-10-05,Panipat_Refinery,78.987,100.552,49.003,35.419,1.848,16.166,19.002,0.115,28.909,28.776,9.117
2022-10-06,Panipat_Refinery,80.678,108.157,44.118,35.235,2.047,43.037,18.14,0.161,25.602,36.536,9.498
2022-10-07,Panipat_Refinery,74.979,139.824,36.617,47.922,1.885,52.6,26.545,0.228,25.341,29.359,9.95
2022-10-08,Panipat_Refinery,67.227,109.958,32.448,23.399,1.543,39.747,29.889,0.182,26.167,47.201,7.446
2022-10-09,Panipat_Refinery,81.602,119.594,33.586,9.928,1.683,39.352,25.873,0.249,28.969,55.177,10.217
2022-10-10,Panipat_Refinery,59.256,80.294,46.416,39.711,2.31,37.282,28.695,0.28,27.831,56.239,10.099
2022-10-11,Panipat_Refinery,80.774,165.195,56.792,37.582,1.098,23.731,20.796,0.274,25.249,45.563,6.689
2022-10-12,Panipat_Refinery,55.452,139.428,26.836,48.583,1.424,55.145,15.202,0.291,23.924,51.044,6.958
2022-10-13,Panipat_Refinery,52.279,166.683,43.164,66.227,1.121,53.681,14.048,0.166,26.375,69.38,4.792
2022-10-14,Panipat_Refinery,86.542,158.086,52.638,42.91,1.669,54.751,15.248,0.179,25.141,41.965,7.83
2022-10-15,Panipat_Refinery,53.637,144.38,47.289,24.343,1.94,39.478,19.493,0.133,23.05,58.546,9.71
2022-10-16,Panipat_Refinery,54.949,101.454,39.631,30.734,2.361,44.386,14.127,0.2,25.739,61.845,9.793
2022-10-17,Panipat_Refinery,109.866,105.045,63.095,32.966,2.035,28.485,22.225,0.156,25.56,53.301,10.637
2022-10-18,Panipat_Refinery,108.06,107.551,71.846,41.976,2.205,32.675,22.134,0.22,22.945,52.817,9.975
2022-10-19,Panipat_Refinery,75.47,132.206,54.76,52.619,1.301,43.464,20.667,0.228,21.552,54.679,11.219
2022-10-20,Panipat_Refinery,65.775,182.478,51.55,54.494,1.395,34.85,29.027,0.289,19.544,41.025,9.581
2022-10-21,Panipat_Refinery,69.426,175.798,60.985,51.977,2.03,45.541,21.117,0.181,21.135,28.481,10.917
2022-10-22,Panipat_Refinery,86.32,121.509,63.127,56.201,1.312,39.52,28.597,0.228,23.164,50.883,6.681
2022-10-23,Panipat_Refinery,57.673,125.513,42.598,54.103,2.231,36.267,28.589,0.154,24.929,36.608,4.719
2022-10-24,Panipat_Refinery,50.135,138.659,35.284,49.483,2.568,30.69,20.91,0.146,24.659,32.537,7.495
2022-10-25,Panipat_Refinery,80.883,135.889,49.123,58.098,1.902,38.515,31.725,0.205,21.641,37.147,10.041
2022-10-26,Panipat_Refinery,47.94,145.87,37.116,34.082,1.31,55.197,21.521,0.332,21.981,47.631,8.752
2022-10-27,Panipat_Refinery,49.589,175.223,21.928,57.831,1.515,45.942,32.809,0.228,24.785,43.359,10.432
2022-10-28,Panipat_Refinery,66.31,140.015,30.321,54.209,1.498,45.461,31.297,0.115,22.656,39.225,10.317
2022-10-29,Panipat_Refinery,65.904,123.979,43.182,34.451,1.187,41.465,17.42,0.119,23.773,55.68,4.609
2022-10-30,Panipat_Refinery,44.588,153.461,60.656,35.007,0.975,26.374,13.414,0.156,23.915,48.373,12.82
2022-10-31,Panipat_Refinery,73.644,171.192,47.616,58.82,1.689,31.13,19.023,0.372,24.053,40.425,7.507
2022-11-01,Panipat_Refinery,89.493,205.408,50.183,44.922,2.549,32.637,29.679,0.343,23.472,50.132,6.135
2022-11-02,Panipat_Refinery,72.109,224.969,55.059,54.997,2.047,16.273,27.215,0.242,23.664,50.386,10.613
2022-11-03,Panipat_Refinery,213.38749978216106,241.11736686628828,46.54,65.417,2.541,34.551,26.144,0.251,20.013,50.164,9.693
2022-11-04,Panipat_Refinery,101.288,162.469,42.212,58.435,2.284,27.104,27.362,0.392,23.306,54.555,7.434
2022-11-05,Panipat_Refinery,65.273,131.003,48.18,40.324,2.432,32.925,13.732,0.279,19.141,50.038,7.247
2022-11-06,Panipat_Refinery,94.683,99.586,33.723,42.046,1.801,25.19,23.932,0.235,20.807,58.838,6.186
2022-11-07,Panipat_Refinery,77.929,111.125,36.896,30.201,2.377,47.809,35.509,0.23,20.791,37.808,5.954
2022-11-08,Panipat_Refinery,85.721,132.663,45.946,38.027,2.518,37.459,36.531,0.318,19.752,58.229,9.676
2022-11-09,Panipat_Refinery,75.48,141.915,56.878,32.845,3.344,51.238,28.775,0.255,18.673,43.129,8.075
2022-11-10,Panipat_Refinery,94.418,135.335,36.247,45.387,3.19,39.457,22.576,0.345,20.616,29.276,6.066
2022-11-11,Panipat_Refinery,79.457,153.492,47.121,33.724,2.949,35.587,18.793,0.398,21.705,32.897,6.002
2022-11-12,Panipat_Refinery,67.384,213.984,32.651,41.839,1.68,41.226,15.319,0.344,20.582,39.084,7.428
2022-11-13,Panipat_Refinery,67.205,119.273,33.883,57.249,1.662,26.926,33.447,0.265,19.738,37.396,6.573
2022-11-14,Panipat_Refinery,68.717,188.591,59.457,73.09,1.698,31.017,30.277,0.164,21.853,34.235,7.29
2022-11-15,Panipat_Refinery,102.604,176.44,57.798,45.423,1.703,36.387,35.978,0.222,19.849,54.308,9.152
2022-11-16,Panipat_Refinery,67.28,157.252,81.826,42.585,2.24,37.318,37.975,0.208,19.573,42.02,7.907
2022-11-17,Panipat_Refinery,79.157,94.077,67.065,63.035,2.605,34.736,33.876,0.194,19.112,22.124,6.499
2022-11-18,Panipat_Refinery,86.826,167.678,76.079,69.298,2.783,32.516,24.687,0.235,23.173,34.765,6.327
2022-11-19,Panipat_Refinery,76.664,110.0,69.208,48.725,3.076,34.248,27.639,0.275,19.348,65.696,11.272
2022-11-20,Panipat_Refinery,92.145,154.135,57.07,42.103,2.787,30.585,19.431,0.213,20.441,44.487,15.129
2022-11-21,Panipat_Refinery,58.339,228.483,39.856,52.53,1.902,38.566,30.074,0.147,16.694,37.779,11.562
2022-11-22,Panipat_Refinery,89.763,149.753,50.512,29.192,2.48,37.259,22.59,0.156,16.314,40.452,11.765
2022-11-23,Panipat_Refinery,63.186,207.29,48.712,54.069,2.967,38.54,23.99,0.391,17.132,62.558,7.85
2022-11-24,Panipat_Refinery,68.723,189.305,47.54,72.295,3.613,42.514,24.595,0.386,17.669,50.84,7.124
2022-11-25,Panipat_Refinery,52.728,105.137,57.795,58.28,2.95,33.239,38.303,0.253,17.572,38.984,9.329
2022-11-26,Panipat_Refinery,60.421,93.311,35.822,35.174,2.432,35.225,15.72,0.346,17.74,49.215,4.004
2022-11-27,Panipat_Refinery,59.159,130.736,34.068,60.349,2.897,28.253,35.607,0.273,16.777,52.503,8.856
2022-11-28,Panipat_Refinery,115.293,174.118,35.591,62.805,2.901,19.306,26.746,0.495,19.519,55.957,7.587
2022-11-29,Panipat_Refinery,107.028,118.504,47.502,71.174,1.724,23.437,28.301,0.407,16.837,40.61,5.848
2022-11-30,Panipat_Refinery,108.354,156.339,44.742,44.505,1.112,22.166,32.971,0.399,18.52,39.848,8.671
2022-12-01,Panipat_Refinery,74.492,201.361,44.704,33.946,3.321,29.443,34.273,0.421,19.015,57.796,12.33
2022-12-02,Panipat_Refinery,102.514,226.372,57.314,55.684,1.82,27.534,38.723,0.489,16.511,57.236,9.581
2022-12-03,Panipat_Refinery,117.896,167.57,48.372,64.731,1.997,26.36,34.753,0.318,16.384,61.328,9.933
2022-12-04,Panipat_Refinery,109.97,170.736,50.473,41.683,2.66,30.953,42.089,0.387,16.858,53.647,10.462
2022-12-05,Panipat_Refinery,70.902,218.288,41.097,51.384,1.526,40.28,41.24,0.287,19.703,62.568,10.161
2022-12-06,Panipat_Refinery,74.621,229.426,41.761,32.866,1.539,35.555,34.543,0.271,17.466,57.893,7.072
2022-12-07,Panipat_Refinery,89.294,235.777,85.692,38.95,1.435,39.055,28.607,0.299,22.98,47.203,8.765
2022-12-08,Panipat_Refinery,79.662,209.096,61.741,48.231,3.485,31.626,26.078,0.394,20.5,56.632,9.348
2022-12-09,Panipat_Refinery,147.209,190.796,30.71,63.429,4.462,19.072,39.409,0.318,18.763,42.902,4.891
2022-12-10,Panipat_Refinery,97.147,176.577,48.215,29.091,2.758,15.062,42.661,0.411,18.889,63.531,9.414
2022-12-11,Panipat_Refinery,85.568,138.326,42.001,58.795,2.828,18.932,39.273,0.424,14.669,66.0,5.557
2022-12-12,Panipat_Refinery,78.11,209.788,59.054,57.85,3.039,29.833,15.715,0.366,17.611,52.939,7.931
2022-12-13,Panipat_Refinery,94.499,136.773,60.833,80.172,2.718,27.444,8.238,0.25,14.697,48.878,12.215
2022-12-14,Panipat_Refinery,127.916,147.39,71.529,80.02,1.657,35.643,22.58,0.386,17.034,50.681,9.701
2022-12-15,Panipat_Refinery,112.004,170.003,65.843,82.453,3.979,43.114,27.127,0.161,15.553,48.105,6.77
2022-12-16,Panipat_Refinery,97.991,198.961,61.679,101.698,2.031,27.936,30.438,0.328,14.58,63.187,9.45
2022-12-17,Panipat_Refinery,66.699,193.932,71.573,61.487,2.35,36.381,36.293,0.228,18.314,49.156,12.544
2022-12-18,Panipat_Refinery,98.357,218.943,32.261,57.262,1.982,19.249,38.365,0.349,16.733,33.135,7.757
2022-12-19,Panipat_Refinery,94.637,204.039,31.279,44.952,3.223,36.186,36.27,0.205,13.742,40.161,3.366
2022-12-20,Panipat_Refinery,92.246,167.123,38.766,53.999,3.61,30.567,22.158,0.216,16.567,53.892,9.585
2022-12-21,Panipat_Refinery,40.693,175.013,28.182,70.599,2.48,26.963,18.842,0.324,14.104,62.215,11.284
2022-12-22,Panipat_Refinery,72.273,171.506,43.063,83.735,2.163,26.923,27.733,0.383,17.266,55.815,10.837
2022-12-23,Panipat_Refinery,78.528,203.349,47.515,65.294,1.5,21.739,34.078,0.291,16.268,45.181,5.415
2022-12-24,Panipat_Refinery,44.582,141.039,64.273,41.688,2.147,29.932,21.986,0.253,13.8,47.296,9.001
2022-12-25,Panipat_Refinery,86.132,145.292,57.178,48.947,2.712,21.536,29.414,0.339,16.178,41.543,11.481
2022-12-26,Panipat_Refinery,81.121,237.159,59.086,44.089,2.512,20.981,17.685,0.429,16.616,21.42,15.168
2022-12-27,Panipat_Refinery,137.005,216.963,57.256,46.53,2.574,15.532,7.08,0.336,12.482,29.066,10.792
2022-12-28,Panipat_Refinery,148.04,160.111,45.895,67.389,4.14,17.451,15.733,0.275,14.142,46.839,10.098
2022-12-29,Panipat_Refinery,101.67,165.81,72.271,72.836,4.075,18.381,37.083,0.178,15.372,45.512,4.273
2022-12-30,Panipat_Refinery,133.06,92.869,87.968,80.619,4.346,18.299,46.848,0.295,15.749,44.573,9.433
2022-12-31,Panipat_Refinery,134.314,130.562,52.124,59.376,1.858,19.408,24.691,0.346,15.194,59.483,11.439
2023-01-01,Panipat_Refinery,92.056,201.905,75.092,68.631,2.516,14.951,16.337,0.315,16.462,43.082,10.945
2023-01-02,Panipat_Refinery,71.97,149.165,59.244,66.007,2.944,31.67,32.572,0.237,16.67,37.578,12.628
2023-01-03,Panipat_Refinery,37.051,117.364,51.628,60.221,2.035,27.365,29.486,0.466,15.87,48.305,8.575
