Date,Zone,PM2.5,PM10,SO2,NO2,CO,O3,NH3,Pb,Temperature,Humidity,Wind_Speed,AQI,AQI_Category,AQI_MA7,AQI_MA30,PM2.5_MA7,PM2.5_MA30,PM10_MA7,PM10_MA30,AQI_lag1,AQI_lag7,AQI_roc,DayOfWeek,Month,Season,IsWeekend
2021-03-19,Panipat_Refinery,73.309,242.27,75.983,46.022,3.488,51.095,23.468,0.522,21.304,67.896,10.038,194.9,Moderate,248.1,231.12,105.869,94.17371666666666,187.39242857142858,190.92050150852447,310.7,220.9,-0.3727067911168329,4,3,Summer,0
2021-03-20,Panipat_Refinery,58.269999999999996,205.098,66.5065,49.811,2.136,40.421,12.091,0.363,20.743,66.775,12.698,170.2,Moderate,248.01428571428573,226.12,103.10571428571428,91.2472,187.25571428571428,191.29051817519112,194.9,170.8,-0.12673165726013347,5,3,Summer,1
2021-03-21,Panipat_Refinery,43.231,167.926,57.03,53.6,2.075,41.007999999999996,11.286,0.199,22.92,54.802,12.173,145.5,Moderate,239.01428571428573,220.29666666666665,95.96585714285713,87.81938333333332,192.81514285714283,192.21051817519114,170.2,208.5,-0.145123384253819,6,3,Summer,1
2021-03-22,Panipat_Refinery,87.884,185.607,60.661,51.516,2.014,41.595,23.461,0.255,21.25,70.809,5.262,192.8,Moderate,221.72857142857146,217.36,88.84614285714285,86.93551666666666,200.06742857142856,193.63945150852447,145.5,313.8,0.32508591065292114,0,3,Summer,0
2021-03-23,Panipat_Refinery,76.7675,129.724,57.393,53.544,3.028,29.633,32.57,0.338,21.599,63.23,8.14,154.8,Moderate,200.41428571428568,218.62,81.96992857142857,86.49073333333334,190.45000000000002,193.79285150852445,192.8,304.0,-0.19709543568464727,1,3,Summer,0
2021-03-24,Panipat_Refinery,65.651,150.013,54.125,68.045,2.519,45.382,27.48,0.398,19.599,43.137,11.976,133.6,Moderate,186.07142857142858,213.98666666666665,76.96721428571428,84.94706666666666,180.36999999999998,196.1023848418578,154.8,234.0,-0.13695090439276492,2,3,Summer,0
2021-03-25,Panipat_Refinery,57.857,244.823,44.328,67.611,2.074,41.496,33.036,0.3925,19.561,47.548,9.114,196.6,Moderate,169.77142857142857,214.73666666666668,66.1385,84.1289,189.35157142857142,199.50845150852447,133.6,310.7,0.471556886227545,3,3,Summer,0
2021-03-26,Panipat_Refinery,50.062999999999995,206.171,39.5835,50.545,2.505280127762614,33.5155,28.825499999999998,0.387,23.81,46.378,16.006,170.9,Moderate,166.34285714285716,211.33333333333334,62.81764285714285,82.06086666666667,184.1945714285714,200.41041817519115,196.6,194.9,-0.13072227873855535,4,3,Summer,0
2021-03-27,Panipat_Refinery,42.269,167.519,34.839,79.43829507824826,2.9365602555252286,25.535,24.615,0.304,23.848,42.404,12.192499999999999,145.2,Moderate,162.77142857142857,207.7533333333333,60.53178571428571,79.93226666666666,178.82614285714286,198.47485150852447,170.9,170.2,-0.15038033937975437,5,3,Summer,1
2021-03-28,Panipat_Refinery,62.588499999999996,140.8245,41.866,46.897,1.719,32.859,23.38,0.314,22.682,50.057,8.379,127.5,Moderate,160.20000000000002,201.32999999999998,63.29714285714285,77.1497,174.95450000000002,194.17717083333335,145.2,145.5,-0.12190082644628097,6,3,Summer,1
2021-03-29,Panipat_Refinery,82.908,114.13,52.368,58.132,2.623,33.669,22.38,0.2,22.552,29.429,10.488,175.8,Moderate,157.77142857142857,201.53333333333333,62.58628571428572,77.209,164.7435,192.6525041666667,127.5,192.8,0.3788235294117648,0,3,Summer,0
2021-03-30,Panipat_Refinery,81.953,141.49849999999998,54.121,51.62,3.475,34.479,29.685,0.086,26.18,58.785,10.008,172.5,Moderate,160.29999999999998,201.87333333333333,63.32707142857142,77.7602,166.42557142857143,190.92922083333332,175.8,154.8,-0.018771331058020535,1,3,Summer,0
2021-03-31,Panipat_Refinery,80.998,168.867,50.675,36.822,2.295,21.205,24.685,0.375,23.898,59.823,9.773,169.3,Moderate,165.4,202.67999999999998,65.51950000000001,79.18913333333333,169.119,190.97858750000003,172.5,133.6,-0.01855072463768115,2,3,Summer,0
2021-04-01,Panipat_Refinery,92.969,136.012,76.335,56.206,2.032,27.073,18.56,0.315,24.926,33.742,6.813,207.7,Poor,166.9857142857143,201.9033333333333,70.5355,79.61116666666666,153.57457142857143,186.14461666666665,169.3,196.6,0.22681630242173645,3,4,Summer,0
2021-04-02,Panipat_Refinery,92.84049999999999,194.298,76.732,61.54,2.502,28.326,24.561,0.337,26.093,49.678,6.744,207.3,Poor,172.18571428571428,198.74333333333334,76.64657142857142,78.62298333333334,151.87842857142854,184.19025,207.7,170.9,-0.001925854597977783,4,4,Summer,0
2021-04-03,Panipat_Refinery,92.712,142.977,57.173,66.874,1.223,33.287,29.717,0.141,27.599,54.358,9.475,206.8,Poor,180.9857142857143,195.57666666666668,83.8527142857143,77.64681666666667,148.37242857142857,184.25768333333335,207.3,145.2,-0.002411963338157297,5,4,Summer,1
2021-04-04,Panipat_Refinery,82.367,154.18349999999998,51.287,38.627,2.364,30.215,28.384,0.295,24.593,67.269,4.117,173.9,Moderate,187.6142857142857,192.04666666666665,86.67821428571429,76.58961666666667,150.28085714285712,183.47786666666664,206.8,127.5,-0.15909090909090906,6,4,Summer,1
2021-04-05,Panipat_Refinery,101.985,165.39,71.707,42.803,1.804,12.092,34.51,0.375,23.502000000000002,75.227,9.219,238.5,Poor,196.57142857142858,194.46666666666667,89.40350000000001,78.34504999999999,157.60371428571426,182.36973333333333,173.9,175.8,0.371477860839563,0,4,Summer,0
2021-04-06,Panipat_Refinery,100.957,108.282,53.837,46.979,1.908,24.206,36.254,0.191,22.411,80.23,8.814,235.0,Poor,205.5,197.64333333333335,92.11835714285714,79.95828333333334,152.8585,180.672,238.5,172.5,-0.014675052410901501,1,4,Summer,0
2021-04-07,Panipat_Refinery,67.976,144.632,41.571,44.957,2.353,22.8475,30.522,0.215,25.414,58.792,10.251,130.0,Moderate,199.8857142857143,196.61333333333332,90.25807142857143,79.82848333333332,149.39635714285714,179.11984999999999,235.0,169.3,-0.44680851063829785,2,4,Summer,0
2021-04-08,Panipat_Refinery,90.149,163.341,46.05533333333333,29.135,2.399,21.489,24.79,0.269,28.77,59.058,11.532,142.4,Moderate,190.55714285714288,195.2866666666667,89.85521428571428,80.80788333333334,153.30050000000003,177.12525,130.0,207.7,0.0953846153846154,3,4,Summer,0
2021-04-09,Panipat_Refinery,75.2575,195.718,50.53966666666667,34.484,1.82,41.759,18.9015,0.171,28.237,48.135,18.965,163.9,Moderate,184.35714285714286,193.61,87.34335714285714,81.90193333333333,153.50335714285714,174.84201666666664,142.4,207.3,0.1509831460674158,4,4,Summer,0
2021-04-10,Panipat_Refinery,60.366,129.668,55.024,39.833,1.4555,23.078,13.013,0.232,25.826,59.521,16.343,120.0,Moderate,171.95714285714283,191.26000000000002,82.72249999999998,82.21203333333332,151.60207142857143,171.30998333333335,163.9,206.8,-0.2678462477120196,5,4,Summer,1
2021-04-11,Panipat_Refinery,74.593,142.6115,57.049,35.942,1.091,31.332,24.63,0.29,27.966,30.165,9.053,147.4,Moderate,168.17142857142858,188.80999999999997,81.61192857142858,82.12316666666668,149.94892857142855,167.03536666666668,120.0,173.9,0.22833333333333328,6,4,Summer,1
2021-04-12,Panipat_Refinery,94.937,155.555,44.454,34.337,1.191,30.745,19.544,0.299,26.25,27.992,14.209,214.4,Poor,164.72857142857146,190.26333333333335,80.60507142857143,82.70063333333333,148.54392857142855,165.3520333333333,147.4,238.5,0.4545454545454546,0,4,Summer,0
2021-04-13,Panipat_Refinery,76.113,198.161,31.859,62.033,1.502,30.158,14.458,0.159,25.087,36.211,6.796,165.6,Moderate,154.81428571428572,188.83333333333334,77.05592857142857,82.13073333333334,161.38378571428572,167.65706666666665,214.4,235.0,-0.2276119402985075,1,4,Summer,0
2021-04-14,Panipat_Refinery,70.857,151.57,36.751,84.647,1.444,26.903,29.186,0.142,25.544,43.534,7.053,134.6,Moderate,155.47142857142856,182.86,77.46749999999999,79.9019,162.37492857142857,168.21470000000002,165.6,130.0,-0.1871980676328503,2,4,Summer,0
2021-04-15,Panipat_Refinery,49.14,112.481,53.097,63.057,2.632,38.444,27.835,0.203,25.433,48.879,8.638,108.6,Moderate,150.64285714285714,176.3466666666667,71.60907142857143,77.37653333333334,155.10921428571427,165.39586666666668,134.6,142.4,-0.19316493313521543,3,4,Summer,0
2021-04-16,Panipat_Refinery,32.571,124.968,40.781,36.341,2.529,44.335,32.606,0.218,25.304,63.015,8.078,116.9,Moderate,143.92857142857142,172.44333333333333,65.511,75.10656666666667,145.00207142857144,162.20903333333334,108.6,163.9,0.07642725598526723,4,4,Summer,0
2021-04-17,Panipat_Refinery,47.427,123.678,22.063,42.94,2.426,24.087,24.411,0.2,26.174999999999997,47.885,9.307,116.1,Moderate,143.37142857142857,165.95666666666668,63.662571428571425,72.2322,144.14635714285714,160.26656666666668,116.9,120.0,-0.006843455945252486,5,4,Summer,1
2021-04-18,Panipat_Refinery,68.822,122.388,35.52,20.352,1.954,26.597,18.379,0.19,27.046,34.899,8.718,127.7,Moderate,140.55714285714285,163.71666666666667,62.83814285714285,72.08263333333333,141.25728571428573,156.2705,116.1,147.4,0.09991386735572783,6,4,Summer,1
2021-04-19,Panipat_Refinery,62.666,104.279,37.708,20.905,1.375,29.107,25.259,0.096,24.847,40.35,11.971,106.7,Moderate,125.17142857142858,161.6,58.228,72.22916666666667,133.93214285714285,152.9098666666667,127.7,214.4,-0.16444792482380577,0,4,Summer,0
2021-04-20,Panipat_Refinery,146.0655,281.03112500000003,24.422,42.359,0.737,40.855,28.401,0.248,27.598,45.801,9.031,320.2,Very Poor,147.25714285714284,167.42333333333332,68.22121428571428,75.65698333333333,145.77073214285716,156.68003749999997,106.7,165.6,2.000937207122774,1,4,Summer,0
2021-04-21,Panipat_Refinery,79.838,156.92,40.683,29.147,1.499,36.819,28.37425,0.294,26.312,51.252,8.735,165.3,Moderate,151.64285714285714,166.50666666666666,69.50421428571428,75.38878333333334,146.53501785714283,155.72380416666664,320.2,134.6,-0.48376014990630856,2,4,Summer,0
2021-04-22,Panipat_Refinery,73.086,179.237,41.496,30.803,1.535,32.783,28.3475,0.271,25.96,66.671,13.146,153.0,Moderate,157.9857142857143,166.44666666666666,72.92507142857143,75.26606666666666,156.07158928571428,157.37423750000002,165.3,108.6,-0.074410163339383,3,4,Summer,0
2021-04-23,Panipat_Refinery,75.64750000000001,120.6635,66.118,32.459,1.6124999999999998,29.9435,28.32075,0.248,28.558,71.866,12.982,151.0,Moderate,162.85714285714286,167.02666666666667,79.07885714285715,75.59928333333332,155.45666071428573,156.39592083333335,153.0,116.9,-0.013071895424836555,4,4,Summer,0
2021-04-24,Panipat_Refinery,78.209,62.09,51.622,34.115,1.69,27.104,28.294,0.225,27.395,70.213,10.185,159.7,Moderate,169.08571428571426,165.79666666666665,83.47628571428571,76.27768333333333,146.658375,150.30482083333334,151.0,116.1,0.057615894039735105,5,4,Summer,1
2021-04-25,Panipat_Refinery,53.621,126.12,50.47,47.691,2.155,30.584,18.033,0.176,27.9085,51.634,10.608,117.7,Moderate,167.65714285714284,164.02333333333334,81.3047142857143,76.39628333333333,147.19151785714286,147.63645416666665,159.7,127.7,-0.26299311208515963,6,4,Summer,1
2021-04-26,Panipat_Refinery,62.829,113.873,49.075,39.87,2.067,35.3725,14.48,0.145,28.422,48.607,14.137,109.6,Moderate,168.07142857142858,162.83666666666667,81.328,77.08161666666666,148.5620892857143,145.84825416666666,117.7,106.7,-0.06881903143585388,0,4,Summer,0
2021-04-27,Panipat_Refinery,58.993,86.985,41.625,43.47,1.878,40.161,27.174,0.309,28.374,53.728,7.732,98.3,Satisfactory,136.37142857142857,161.86333333333334,68.88907142857143,76.96176666666665,120.84121428571429,144.05360416666664,109.6,320.2,-0.10310218978102192,1,4,Summer,0
2021-04-28,Panipat_Refinery,56.998,112.256,39.767,35.586,2.518,47.227,12.66,0.222,28.23,42.869,7.053,108.5,Moderate,128.25714285714284,159.62,65.62621428571428,76.09809999999999,114.46064285714286,143.9911375,98.3,165.3,0.10376398779247209,2,4,Summer,0
2021-04-29,Panipat_Refinery,66.203,134.568,56.779,33.115,2.38,78.56768749999999,18.812,0.135,25.178,39.531,6.374,123.3,Moderate,124.0142857142857,157.98000000000002,64.64292857142858,75.5731,108.07935714285715,143.76012083333336,108.5,153.0,0.13640552995391708,3,4,Summer,0
2021-04-30,Panipat_Refinery,67.081,131.567,59.544,31.035,2.4604999999999997,66.377,22.532,0.194,27.578,49.557,8.471,121.8,Moderate,119.84285714285713,156.39666666666665,63.41914285714285,75.1092,109.63700000000001,142.51678750000002,123.3,151.0,-0.012165450121654486,4,4,Summer,0
2021-05-01,Panipat_Refinery,85.0482925451036,130.922,50.427609050344984,42.039,2.541,59.172,22.932333333333332,0.084,31.537,34.787,11.112,183.1,Moderate,123.18571428571428,155.57666666666668,64.39618464930051,74.84517641817011,119.47014285714285,142.34712083333335,121.8,159.7,0.5032840722495895,5,5,Summer,1
2021-05-02,Panipat_Refinery,103.01558509020722,127.03,41.31121810068996,38.0538256871398,1.911,38.566,23.332666666666668,0.163,31.631,55.415,8.009,242.0,Poor,140.94285714285712,156.73333333333332,71.45255394790155,75.18434592117703,119.60014285714286,140.10485416666668,183.1,117.7,0.3216821409066084,6,5,Summer,1
2021-05-03,Panipat_Refinery,125.44197411217391,139.244,36.49738252814556,49.05727824216724,2.007,17.96,23.733,0.214,30.143,47.529,6.344,304.4,Very Poor,168.77142857142857,159.98666666666665,80.39726453535498,76.2753450582495,123.22457142857145,139.98042083333334,242.0,109.6,0.2578512396694215,0,5,Summer,0
2021-05-04,Panipat_Refinery,75.102,173.072,49.134,44.402,2.438,31.245,20.062,0.188,31.021,54.55,4.79,149.1,Moderate,176.02857142857144,159.16,82.69855024964068,76.03317839158282,135.5227142857143,140.6100375,304.4,98.3,-0.5101839684625493,1,5,Summer,0
2021-05-05,Panipat_Refinery,94.334,155.175,28.093,54.102,0.981,59.557,23.755000000000003,0.21050000000000002,31.728,53.754,5.054,212.4,Poor,190.87142857142857,158.29,88.03226453535497,75.77814505824949,141.654,140.26953749999998,149.1,108.5,0.4245472837022133,2,5,Summer,0
2021-05-06,Panipat_Refinery,73.694,137.278,47.089,52.628,1.542,78.56768749999999,27.448,0.233,29.731,43.184,5.848,144.3,Moderate,193.87142857142857,155.26666666666668,89.10240739249782,74.86937839158281,142.04114285714286,141.23607083333334,212.4,123.3,-0.32062146892655363,3,5,Summer,0
2021-05-07,Panipat_Refinery,65.251,155.241,50.249,46.276,1.7,51.58,23.552,0.223,32.434,32.614,2.547,137.0,Moderate,196.04285714285714,155.5,88.84097882106924,74.77854505824949,145.42314285714286,141.58970416666668,144.3,121.8,-0.05058905058905061,4,5,Summer,0
2021-05-08,Panipat_Refinery,69.355,138.8,43.62,34.782,1.807,38.232,16.857,0.097,31.841,49.11449999999999,3.7285000000000004,129.5,Moderate,188.3857142857143,155.07,86.59907988605445,74.08541172491616,146.54857142857142,140.77167083333333,137.0,183.1,-0.054744525547445244,5,5,Summer,1
2021-05-09,Panipat_Refinery,56.665,126.6275,35.344,43.271,1.376,43.422,17.378,0.213,30.933,65.615,4.91,118.0,Moderate,170.67142857142858,153.54,79.97756773031055,73.46566172491616,146.49107142857142,138.46865416666665,129.5,242.0,-0.08880308880308885,6,5,Summer,1
2021-05-10,Panipat_Refinery,70.472,114.455,42.141000000000005,45.943333333333335,2.243,43.281,31.455,0.158,33.749,58.983,6.971,133.3,Moderate,146.22857142857143,153.98333333333332,72.12471428571429,73.80252839158284,142.94978571428572,137.96155416666667,118.0,304.4,0.12966101694915255,0,5,Summer,0
2021-05-11,Panipat_Refinery,68.17099999999999,133.917,48.938,48.61566666666666,1.708,43.633,21.784,0.112,29.045,58.923,12.264,125.5,Moderate,142.85714285714286,153.25333333333336,71.13457142857143,73.58846172491616,137.3562142857143,137.6717375,133.3,149.1,-0.05851462865716439,1,5,Summer,0
2021-05-12,Panipat_Refinery,65.87,114.245,30.653,51.288,1.621,45.617666666666665,29.86,0.261,28.705,59.71,6.481,117.6,Moderate,129.31428571428572,150.02666666666667,67.06828571428571,72.61956172491615,131.50907142857142,136.2947375,125.5,212.4,-0.06294820717131477,2,5,Summer,0
2021-05-13,Panipat_Refinery,89.394,107.227,25.696,49.291,1.483,47.602333333333334,24.653333333333332,0.301,31.608,43.852,10.426,197.9,Moderate,136.9714285714286,151.10333333333335,69.31114285714285,73.06226172491617,127.21607142857144,133.26360416666668,117.6,144.3,0.6828231292517009,3,5,Summer,0
2021-05-14,Panipat_Refinery,83.129,81.955,19.137,48.674,1.2715,49.587,19.446666666666665,0.238,32.915,47.826,13.573,176.5,Moderate,142.6142857142857,152.5,71.86514285714286,73.47132839158283,116.74664285714286,130.94310416666667,197.9,137.0,-0.10813542193026782,4,5,Summer,0
2021-05-15,Panipat_Refinery,76.864,33.148,39.082,44.937,1.06,51.571666666666665,14.24,0.175,35.106,58.442,13.145,155.2,Moderate,146.28571428571428,154.0533333333333,72.93785714285715,74.39546172491616,101.65350000000001,128.29867083333335,176.5,129.5,-0.12067988668555252,5,5,Summer,1
2021-05-16,Panipat_Refinery,70.599,66.549,48.749,37.428,1.832,53.55633333333333,18.715666666666667,0.112,29.751,33.771,11.48,133.8,Moderate,148.54285714285714,154.61666666666667,74.92842857142857,75.66306172491616,93.07085714285715,126.35137083333333,155.2,118.0,-0.13788659793814417,6,5,Summer,1
2021-05-17,Panipat_Refinery,75.493,76.753,55.939,37.0475,2.604,55.541,23.191333333333333,0.185,32.745,48.295,13.145,150.5,Moderate,151.0,155.76333333333332,75.64571428571428,76.59859505824949,87.68485714285714,124.78720416666667,133.8,133.3,0.1248131539611359,0,5,Summer,0
2021-05-18,Panipat_Refinery,65.772,86.957,46.172,36.667,1.895,40.305,27.667,0.258,30.624,49.958,12.177,117.3,Moderate,149.82857142857142,155.41666666666666,75.303,76.49692839158283,80.97628571428572,123.60617083333335,150.5,125.5,-0.22059800664451834,1,5,Summer,0
2021-05-19,Panipat_Refinery,60.161,142.079,29.24,38.562,2.325,55.863,21.939,0.26033333333333336,31.630000000000003,56.459,12.937,128.3,Moderate,151.35714285714286,156.13666666666668,74.48742857142858,76.41342839158283,84.95257142857143,124.86617083333334,117.3,117.6,0.0937766410912193,2,5,Summer,0
2021-05-20,Panipat_Refinery,50.653,103.023,26.112,30.787,2.085,71.421,20.541,0.26266666666666666,32.636,38.547,10.859,102.3,Moderate,137.7,148.87333333333333,68.953,73.23301172491615,84.352,118.93256666666667,128.3,197.9,-0.2026500389711614,3,5,Summer,0
2021-05-21,Panipat_Refinery,113.00024549792077,259.69756683667157,25.416,25.303,2.661,65.246,19.143,0.265,34.234,37.087,7.199,276.1,Poor,151.92857142857142,152.56666666666666,73.22032078541726,74.33841990818019,109.74379526238165,122.3584855612224,102.3,176.5,1.698924731182796,4,5,Summer,0
2021-05-22,Panipat_Refinery,87.70816366528052,121.665,34.4245,29.243,2.306,43.304,26.046,0.197,33.2,29.457,11.073,192.2,Moderate,157.21428571428572,153.87333333333333,74.76948702331447,74.82582536368953,122.38908097666736,120.43941889455573,276.1,155.2,-0.3038754074610649,5,5,Summer,1
2021-05-23,Panipat_Refinery,62.416081832640266,151.14,43.433,20.112,2.607,37.142,15.989,0.138,34.888,26.288,16.092,134.3,Moderate,157.28571428571428,153.31666666666666,73.60049871369165,74.38477809144423,134.47350954809593,121.45530222788905,192.2,133.8,-0.30124869927159204,6,5,Summer,1
2021-05-24,Panipat_Refinery,37.124,144.082,55.138,26.375999999999998,1.429,39.938,16.08,0.1565,32.666,49.189,11.02,129.6,Moderate,154.3,152.31333333333336,68.11921299940595,73.01527809144422,144.09193811952449,124.18836889455572,134.3,150.5,-0.034996276991809516,0,5,Summer,0
2021-05-25,Panipat_Refinery,51.422,92.759,41.498,32.64,1.718,48.496,18.1785,0.175,33.067,43.016,10.317,92.8,Satisfactory,150.8,151.48333333333332,66.06921299940593,72.94197809144421,144.92079526238163,123.07633556122238,129.6,117.3,-0.28395061728395066,1,5,Summer,0
2021-05-26,Panipat_Refinery,74.788,132.073,19.13,34.967,0.999,57.054,20.277,0.242,33.751,39.753,9.614,148.1,Moderate,153.62857142857143,152.76666666666668,68.15878442797737,73.34061142477755,143.49136669095307,123.68300222788905,92.8,128.3,0.5959051724137931,2,5,Summer,0
2021-05-27,Panipat_Refinery,79.245,162.582,20.381,40.749,1.227,67.53,14.599,0.187,35.034,57.38,5.72,163.3,Moderate,162.34285714285716,154.93333333333334,72.24335585654879,74.01567809144422,151.99979526238164,126.20290222788907,148.1,102.3,0.10263335584064825,3,5,Summer,0
2021-05-28,Panipat_Refinery,67.62,91.795,43.164,44.983,2.496,78.006,26.352,0.261,36.317,48.942,5.652,123.6,Moderate,140.55714285714285,155.43666666666664,65.76046364256011,74.36974475811088,128.0137142857143,125.5208688945557,163.3,276.1,-0.24311083894672392,4,5,Summer,0
2021-05-29,Panipat_Refinery,86.178,105.614,38.536,31.141,2.019,47.841,20.588,0.184,35.298,45.591499999999996,8.392,187.0,Moderate,139.81428571428572,157.55999999999997,65.54186883323432,75.03557809144422,125.7207142857143,124.55573556122239,123.6,192.2,0.5129449838187703,5,5,Summer,1
2021-05-30,Panipat_Refinery,56.797,115.019,32.014,37.769,2.002,49.159,21.1045,0.174,35.67,42.241,8.531,110.3,Moderate,136.3857142857143,157.17666666666668,64.73914285714285,74.69277809144423,120.56057142857142,124.0041355612224,187.0,134.3,-0.4101604278074866,6,5,Summer,1
2021-05-31,Panipat_Refinery,56.48,108.661,32.154,35.445,2.042,56.02,21.621,0.174,36.613,42.857,8.853,106.1,Moderate,133.02857142857144,154.61,67.50428571428571,73.7405016732741,115.50042857142857,123.26210222788906,110.3,129.6,-0.03807796917497741,0,5,Summer,0
2021-06-01,Panipat_Refinery,37.189,95.2525,29.081,52.691,2.025,52.017,20.146,0.254,35.908,37.061,9.005,95.3,Satisfactory,133.38571428571427,149.72,65.471,71.54628217026719,115.85664285714287,122.20285222788905,106.1,92.8,-0.10179076343072568,1,6,Monsoon,0
2021-06-02,Panipat_Refinery,43.869,81.844,23.584,37.807,1.607,63.321,20.145,0.244,33.428,50.442,8.723,81.8,Satisfactory,123.91428571428571,142.3,61.053999999999995,68.82718303319471,108.68107142857143,120.28951889455574,95.3,148.1,-0.14165792235047214,2,6,Monsoon,0
2021-06-03,Panipat_Refinery,76.518,108.589,51.354,22.354,1.464,62.394,20.936500000000002,0.209,35.182,47.642,7.051,154.0,Moderate,122.58571428571427,142.4633333333333,60.66442857142857,68.87438303319472,100.96778571428572,118.14008556122239,81.8,163.3,0.8826405867970661,3,6,Monsoon,0
2021-06-04,Panipat_Refinery,59.801,135.334,59.006,38.426,1.321,48.895,21.728,0.202,34.886,56.653,9.264,123.8,Moderate,122.61428571428571,139.51000000000002,59.54742857142857,67.72328303319472,107.18764285714285,117.47871889455571,154.0,123.6,-0.1961038961038961,4,6,Monsoon,0
2021-06-05,Panipat_Refinery,34.834,106.732,36.161,36.516,0.535,43.823,14.968,0.121,34.306,54.012,9.894,104.8,Moderate,110.87142857142855,138.19333333333333,52.21257142857143,66.42794969986139,107.34735714285713,116.46051889455572,123.8,187.0,-0.15347334410339253,5,6,Monsoon,1
2021-06-06,Panipat_Refinery,47.175,88.985,20.018,38.6965,1.005,39.73,11.599,0.054,33.436,30.288,7.245,89.0,Satisfactory,107.82857142857142,136.59333333333333,50.83800000000001,65.82541636652805,103.62821428571428,114.2519855612224,104.8,110.3,-0.1507633587786259,6,6,Monsoon,1
2021-06-07,Panipat_Refinery,59.516,97.97749999999999,31.953,40.877,1.166,38.128,19.538,0.105,35.36,38.963,9.293,99.2,Satisfactory,106.84285714285714,135.58333333333334,51.27171428571428,65.49744969986139,102.10199999999999,112.89123556122239,89.0,106.1,0.11460674157303363,0,6,Monsoon,0
2021-06-08,Panipat_Refinery,68.396,106.97,33.778,58.656,1.327,45.632,18.963,0.143,36.08,28.703,7.621,126.2,Moderate,111.25714285714285,135.85666666666668,55.72985714285714,65.88848303319472,103.77592857142857,112.23598556122238,99.2,95.3,0.27217741935483875,1,6,Monsoon,0
2021-06-09,Panipat_Refinery,56.7,108.427,41.288,43.096,1.455,48.314499999999995,9.776,0.197,34.049,44.923,10.016,105.9,Moderate,114.7,134.94333333333333,57.56285714285714,65.42941636652806,107.5735,112.03505222788905,126.2,81.8,-0.16085578446909665,2,6,Monsoon,0
2021-06-10,Panipat_Refinery,42.464,100.45,46.152,47.686,1.763,50.997,12.855,0.18,33.049,53.665,9.303,87.1,Satisfactory,105.14285714285714,133.66333333333333,52.69799999999999,64.57251636652805,106.41078571428571,110.91948556122239,105.9,154.0,-0.1775259678942399,3,6,Monsoon,0
2021-06-11,Panipat_Refinery,47.531,92.473,42.7525,35.554,1.4885,69.923,15.2215,0.157,37.56,58.282,10.067,92.5,Satisfactory,100.67142857142858,132.82666666666668,50.945142857142855,63.961216366528056,100.28778571428572,110.19375222788906,87.1,123.8,0.06199770378874869,4,6,Monsoon,0
2021-06-12,Panipat_Refinery,52.095,84.496,39.353,35.099,1.214,54.738,17.588,0.069,37.747,51.686,9.849,86.6,Satisfactory,98.07142857142857,129.11666666666667,53.411,62.71791636652805,97.11121428571428,109.43605222788905,92.5,104.8,-0.0637837837837838,5,6,Monsoon,1
2021-06-13,Panipat_Refinery,47.004,39.327,31.167,38.7885,1.019,58.158,14.109,0.14,36.619,32.748,9.205,78.0,Satisfactory,96.5,125.83333333333333,53.38657142857142,61.513749699861386,90.01721428571429,108.01511889455573,86.6,89.0,-0.09930715935334866,6,6,Monsoon,1
2021-06-14,Panipat_Refinery,56.344,93.037,39.402,42.478,1.655,57.202,10.0,0.175,37.059,45.063,9.867,93.8,Satisfactory,95.72857142857143,123.78666666666668,52.93342857142857,60.82974969986138,89.31142857142858,110.0114188945557,78.0,99.2,0.2025641025641025,0,6,Monsoon,0
2021-06-15,Panipat_Refinery,47.943,102.2225,35.073,44.394,1.839,41.815,12.334,0.22,35.543,52.122,11.368,101.8,Moderate,92.24285714285715,122.72,50.01157142857143,60.07454969986138,88.63321428571429,111.20053556122238,93.8,126.2,0.08528784648187626,1,6,Monsoon,0
2021-06-16,Panipat_Refinery,51.358999999999995,111.408,43.425,17.764,2.2,74.602,10.672,0.197,35.462,48.577,10.236,107.9,Moderate,92.52857142857142,121.3,49.24857142857143,59.27008303319472,89.05907142857143,112.35570222788905,101.8,105.9,0.05992141453831046,2,6,Monsoon,0
2021-06-17,Panipat_Refinery,54.775,97.104,18.547,27.042,2.322,30.839,16.794,0.244,35.787,50.054,9.745,103.8,Moderate,94.91428571428571,120.85,51.007285714285715,58.903516366528045,88.58107142857143,112.69393556122237,107.9,87.1,-0.037998146431881485,3,6,Monsoon,0
2021-06-18,Panipat_Refinery,44.828,99.046,34.996,26.357,2.791,44.712,15.6495,0.176,37.488,29.332,8.449,109.7,Moderate,97.37142857142858,120.23,50.62114285714286,58.39241636652805,89.52007142857143,111.25950222788906,103.8,92.5,0.056840077071290906,4,6,Monsoon,0
2021-06-19,Panipat_Refinery,45.645,104.694,25.673,24.695,1.794,36.352,14.505,0.156,34.357,42.148,4.415,103.5,Moderate,99.78571428571429,120.27,49.69971428571428,58.22548303319472,92.4055,111.31520222788906,109.7,86.6,-0.05651777575205108,5,6,Monsoon,1
2021-06-20,Panipat_Refinery,40.356,81.406,28.208,24.632,1.98,58.161,11.859,0.16,33.78,45.389,4.992,98.9,Satisfactory,102.77142857142859,114.36333333333333,48.75,55.80400818326403,98.41678571428572,105.37214999999999,103.5,78.0,-0.0444444444444444,6,6,Monsoon,1
